timestamp,production_kw,consumption_kw,consumption_reconstructed,feed_in_kw,grid_consumption_kw,error
2023-05-23 01:15:00,0.0,5.2,5.2,0.0,5.2,0.0
2023-05-23 01:30:00,0.0,5.2,5.2,0.0,5.2,0.0
2023-05-23 01:45:00,0.0,5.4,5.4,0.0,5.4,0.0
2023-05-23 02:00:00,0.0,5.4,5.4,0.0,5.4,0.0
2023-05-23 02:15:00,0.0,5.2,5.2,0.0,5.2,0.0
2023-05-23 02:30:00,0.0,5.0,5.0,0.0,5.0,0.0
2023-05-23 02:45:00,0.0,5.2,5.2,0.0,5.2,0.0
2023-05-23 03:00:00,0.0,5.2,5.2,0.0,5.2,0.0
2023-05-23 03:15:00,0.0,5.4,5.4,0.0,5.4,0.0
2023-05-23 03:30:00,0.0,5.2,5.2,0.0,5.2,0.0
2023-05-23 03:45:00,0.0,5.4,5.4,0.0,5.4,0.0
2023-05-23 04:00:00,0.0,5.4,5.4,0.0,5.4,0.0
2023-05-23 04:15:00,0.0,5.8,5.8,0.0,5.8,0.0
2023-05-23 04:30:00,0.0,5.8,5.8,0.0,5.8,0.0
2023-05-23 04:45:00,0.0,5.2,5.2,0.0,5.2,0.0
2023-05-23 05:00:00,0.0,8.0,8.0,0.0,8.0,0.0
2023-05-23 05:15:00,0.0,11.6,11.6,0.0,11.6,0.0
2023-05-23 05:30:00,0.0,11.8,11.8,0.0,11.8,0.0
2023-05-23 05:45:00,0.0,14.2,14.2,0.0,14.2,0.0
2023-05-23 06:00:00,0.2,25.4,25.4,0.0,25.2,0.0
2023-05-23 06:15:00,0.4,27.0,27.0,0.0,26.6,0.0
2023-05-23 06:30:00,0.4,23.6,23.6,0.0,23.2,0.0
2023-05-23 06:45:00,0.4,22.8,22.8,0.0,22.4,0.0
2023-05-23 07:00:00,0.6,17.2,17.2,0.0,16.6,0.0
2023-05-23 07:15:00,1.0,14.4,14.4,0.0,13.4,0.0
2023-05-23 07:30:00,2.8,14.4,14.4,0.0,11.6,0.0
2023-05-23 07:45:00,3.2,13.2,13.2,0.0,10.0,0.0
2023-05-23 08:00:00,7.8,19.8,19.8,0.0,12.0,0.0
2023-05-23 08:15:00,12.6,27.0,27.0,0.0,14.4,0.0
2023-05-23 08:30:00,6.0,20.6,20.6,0.0,14.6,0.0
2023-05-23 08:45:00,6.8,23.4,23.4,0.0,16.6,0.0
2023-05-23 09:00:00,4.8,18.8,18.8,0.0,14.0,0.0
2023-05-23 09:15:00,4.4,18.6,18.6,0.0,14.2,0.0
2023-05-23 09:30:00,3.6,24.6,24.6,0.0,21.0,0.0
2023-05-23 09:45:00,2.4,24.6,24.6,0.0,22.2,0.0
2023-05-23 10:00:00,4.0,18.0,18.0,0.0,14.0,0.0
2023-05-23 10:15:00,7.6,13.6,13.6,0.0,6.0,0.0
2023-05-23 10:30:00,3.4,5.6,5.6,0.0,2.2,0.0
2023-05-23 10:45:00,3.4,6.199999999999999,6.2,0.0,2.8,8.881784197001252e-16
2023-05-23 11:00:00,5.6,7.199999999999999,7.2,0.0,1.6,8.881784197001252e-16
2023-05-23 11:15:00,9.4,12.2,12.2,0.6,3.4,0.0
2023-05-23 11:30:00,15.4,21.4,21.4,3.4,9.4,0.0
2023-05-23 11:45:00,12.0,19.4,19.4,0.2,7.6,0.0
2023-05-23 12:00:00,15.8,22.8,22.8,2.4,9.4,0.0
2023-05-23 12:15:00,14.8,24.6,24.6,2.0,11.8,0.0
2023-05-23 12:30:00,5.8,15.2,15.2,0.0,9.4,0.0
2023-05-23 12:45:00,8.0,18.2,18.2,0.0,10.2,0.0
2023-05-23 13:00:00,5.8,16.4,16.4,0.0,10.6,0.0
2023-05-23 13:15:00,4.2,14.8,14.8,0.0,10.6,0.0
2023-05-23 13:30:00,5.4,15.8,15.8,0.0,10.4,0.0
2023-05-23 13:45:00,5.6,16.8,16.8,0.0,11.2,0.0
2023-05-23 14:00:00,4.4,15.2,15.2,0.0,10.8,0.0
2023-05-23 14:15:00,3.8,9.399999999999999,9.4,0.0,5.6,1.7763568394002505e-15
2023-05-23 14:30:00,4.4,10.0,10.0,0.0,5.6,0.0
2023-05-23 14:45:00,3.6,7.0,7.0,0.0,3.4,0.0
2023-05-23 15:00:00,4.2,7.2,7.2,0.0,3.0,0.0
2023-05-23 15:15:00,6.8,14.6,14.6,0.0,7.8,0.0
2023-05-23 15:30:00,7.4,16.0,16.0,0.0,8.6,0.0
2023-05-23 15:45:00,7.2,10.0,10.0,0.0,2.8,0.0
2023-05-23 16:00:00,7.0,7.8,7.8,0.0,0.8,0.0
2023-05-23 16:15:00,3.2,5.2,5.2,0.0,2.0,0.0
2023-05-23 16:30:00,2.6,2.6,2.6,0.0,0.0,0.0
2023-05-23 16:45:00,8.4,7.4,7.4,1.0,0.0,0.0
2023-05-23 17:00:00,8.2,7.999999999999999,8.0,0.2,0.0,8.881784197001252e-16
2023-05-23 17:15:00,6.6,6.399999999999999,6.4,0.2,0.0,1.7763568394002505e-15
2023-05-23 17:30:00,13.4,7.2,7.2,6.2,0.0,0.0
2023-05-23 17:45:00,21.0,6.4,6.4,14.6,0.0,0.0
2023-05-23 18:00:00,39.6,6.399999999999999,6.4,33.2,0.0,1.7763568394002505e-15
2023-05-23 18:15:00,38.0,6.0,6.0,32.0,0.0,0.0
2023-05-23 18:30:00,23.2,6.0,6.0,17.2,0.0,0.0
2023-05-23 18:45:00,13.0,5.6,5.6,7.4,0.0,0.0
2023-05-23 19:00:00,27.0,5.0,5.0,22.0,0.0,0.0
2023-05-23 19:15:00,11.8,5.200000000000001,5.2,6.6,0.0,-8.881784197001252e-16
2023-05-23 19:30:00,8.8,5.200000000000001,5.2,3.6,0.0,-8.881784197001252e-16
2023-05-23 19:45:00,11.4,5.8,5.8,6.2,0.6,0.0
2023-05-23 20:00:00,9.4,8.4,8.4,4.4,3.4,0.0
2023-05-23 20:15:00,7.4,10.8,10.8,1.8,5.2,0.0
2023-05-23 20:30:00,6.6,11.6,11.6,1.2,6.2,0.0
2023-05-23 20:45:00,4.8,10.4,10.4,0.2,5.8,0.0
2023-05-23 21:00:00,1.8,7.6,7.6,0.0,5.8,0.0
2023-05-23 21:15:00,0.0,5.6,5.6,0.0,5.6,0.0
2023-05-23 21:30:00,0.0,5.2,5.2,0.0,5.2,0.0
2023-05-23 21:45:00,0.0,5.2,5.2,0.0,5.2,0.0
2023-05-23 22:00:00,0.0,5.2,5.2,0.0,5.2,0.0
2023-05-23 22:15:00,0.0,5.2,5.2,0.0,5.2,0.0
2023-05-23 22:30:00,0.0,5.0,5.0,0.0,5.0,0.0
2023-05-23 22:45:00,0.0,5.2,5.2,0.0,5.2,0.0
2023-05-23 23:00:00,0.0,5.2,5.2,0.0,5.2,0.0
2023-05-23 23:15:00,0.0,5.2,5.2,0.0,5.2,0.0
2023-05-23 23:30:00,0.0,5.2,5.2,0.0,5.2,0.0
2023-05-23 23:45:00,0.0,5.4,5.4,0.0,5.4,0.0
2023-05-24 00:00:00,0.0,5.4,5.4,0.0,5.4,0.0
2023-05-24 00:15:00,0.0,5.0,5.0,0.0,5.0,0.0
2023-05-24 00:30:00,0.0,5.2,5.2,0.0,5.2,0.0
2023-05-24 00:45:00,0.0,5.4,5.4,0.0,5.4,0.0
2023-05-24 01:00:00,0.0,5.8,5.8,0.0,5.8,0.0
2023-05-24 01:15:00,0.0,5.6,5.6,0.0,5.6,0.0
2023-05-24 01:30:00,0.0,5.4,5.4,0.0,5.4,0.0
2023-05-24 01:45:00,0.0,5.4,5.4,0.0,5.4,0.0
2023-05-24 02:00:00,0.0,5.4,5.4,0.0,5.4,0.0
2023-05-24 02:15:00,0.0,5.8,5.8,0.0,5.8,0.0
2023-05-24 02:30:00,0.0,5.6,5.6,0.0,5.6,0.0
2023-05-24 02:45:00,0.0,5.4,5.4,0.0,5.4,0.0
2023-05-24 03:00:00,0.0,5.4,5.4,0.0,5.4,0.0
2023-05-24 03:15:00,0.0,5.4,5.4,0.0,5.4,0.0
2023-05-24 03:30:00,0.0,5.2,5.2,0.0,5.2,0.0
2023-05-24 03:45:00,0.0,5.6,5.6,0.0,5.6,0.0
2023-05-24 04:00:00,0.0,5.4,5.4,0.0,5.4,0.0
2023-05-24 04:15:00,0.0,6.0,6.0,0.0,6.0,0.0
2023-05-24 04:30:00,0.0,5.8,5.8,0.0,5.8,0.0
2023-05-24 04:45:00,0.0,5.2,5.2,0.0,5.2,0.0
2023-05-24 05:00:00,0.0,6.8,6.8,0.0,6.8,0.0
2023-05-24 05:15:00,0.0,15.6,15.6,0.0,15.6,0.0
2023-05-24 05:30:00,0.2,19.8,19.8,0.0,19.6,0.0
2023-05-24 05:45:00,0.4,18.6,18.6,0.0,18.2,0.0
2023-05-24 06:00:00,1.2,30.2,30.2,0.0,29.0,0.0
2023-05-24 06:15:00,2.2,34.0,34.0,0.0,31.8,0.0
2023-05-24 06:30:00,4.2,43.40000000000001,43.4,0.0,39.2,-1.4210854715202004e-14
2023-05-24 06:45:00,7.0,45.6,45.6,0.0,38.6,0.0
2023-05-24 07:00:00,7.2,47.40000000000001,47.4,0.0,40.2,-1.4210854715202004e-14
2023-05-24 07:15:00,10.2,49.59999999999999,49.6,0.0,39.4,1.4210854715202004e-14
2023-05-24 07:30:00,9.4,48.4,48.4,0.0,39.0,0.0
2023-05-24 07:45:00,7.4,42.6,42.6,0.0,35.2,0.0
2023-05-24 08:00:00,5.4,33.0,33.0,0.0,27.6,0.0
2023-05-24 08:15:00,5.4,27.0,27.0,0.0,21.6,0.0
2023-05-24 08:30:00,6.4,25.2,25.2,0.0,18.8,0.0
2023-05-24 08:45:00,9.2,19.0,19.0,0.0,9.8,0.0
2023-05-24 09:00:00,15.8,23.8,23.8,0.0,8.0,0.0
2023-05-24 09:15:00,19.4,22.4,22.4,0.0,3.0,0.0
2023-05-24 09:30:00,19.0,23.8,23.8,0.0,4.8,0.0
2023-05-24 09:45:00,27.4,27.6,27.6,1.0,1.2,0.0
2023-05-24 10:00:00,30.6,34.8,34.8,0.8,5.0,0.0
2023-05-24 10:15:00,28.4,27.0,27.0,2.6,1.2,0.0
2023-05-24 10:30:00,32.4,27.6,27.6,9.0,4.2,0.0
2023-05-24 10:45:00,51.0,29.4,29.4,24.2,2.6,0.0
2023-05-24 11:00:00,35.0,24.2,24.2,11.0,0.2,0.0
2023-05-24 11:15:00,56.4,25.2,25.2,31.2,0.0,0.0
2023-05-24 11:30:00,24.0,23.4,23.4,0.6,0.0,0.0
2023-05-24 11:45:00,24.8,22.6,22.6,2.2,0.0,0.0
2023-05-24 12:00:00,31.2,25.4,25.4,5.8,0.0,0.0
2023-05-24 12:15:00,41.0,14.2,14.2,26.8,0.0,0.0
2023-05-24 12:30:00,37.4,14.2,14.2,23.2,0.0,0.0
2023-05-24 12:45:00,61.0,15.4,15.4,45.6,0.0,0.0
2023-05-24 13:00:00,23.8,14.0,14.0,9.8,0.0,0.0
2023-05-24 13:15:00,24.6,15.2,15.2,9.4,0.0,0.0
2023-05-24 13:30:00,45.2,14.8,14.8,30.4,0.0,0.0
2023-05-24 13:45:00,44.8,15.0,15.0,29.8,0.0,0.0
2023-05-24 14:00:00,29.0,15.2,15.2,14.0,0.2,0.0
2023-05-24 14:15:00,60.6,15.8,15.8,45.2,0.4,0.0
2023-05-24 14:30:00,48.4,15.6,15.6,33.0,0.2,0.0
2023-05-24 14:45:00,31.2,16.6,16.6,14.8,0.2,0.0
2023-05-24 15:00:00,21.6,16.6,16.6,5.0,0.0,0.0
2023-05-24 15:15:00,36.2,27.20000000000001,27.2,10.2,1.2,-1.0658141036401503e-14
2023-05-24 15:30:00,28.4,24.6,24.6,3.8,0.0,0.0
2023-05-24 15:45:00,27.0,22.4,22.4,6.2,1.6,0.0
2023-05-24 16:00:00,35.0,20.4,20.4,14.8,0.2,0.0
2023-05-24 16:15:00,19.0,18.6,18.6,0.4,0.0,0.0
2023-05-24 16:30:00,24.6,19.2,19.2,5.4,0.0,0.0
2023-05-24 16:45:00,17.2,17.2,17.2,0.0,0.0,0.0
2023-05-24 17:00:00,19.6,18.0,18.0,1.6,0.0,0.0
2023-05-24 17:15:00,19.0,17.4,17.4,1.6,0.0,0.0
2023-05-24 17:30:00,49.4,16.2,16.2,33.2,0.0,0.0
2023-05-24 17:45:00,47.8,5.0,5.0,42.8,0.0,0.0
2023-05-24 18:00:00,30.6,5.200000000000003,5.2,25.4,0.0,-2.6645352591003757e-15
2023-05-24 18:15:00,29.0,5.0,5.0,24.0,0.0,0.0
2023-05-24 18:30:00,39.4,4.799999999999997,4.8,34.6,0.0,2.6645352591003757e-15
2023-05-24 18:45:00,25.6,5.200000000000003,5.2,20.4,0.0,-2.6645352591003757e-15
2023-05-24 19:00:00,19.0,5.0,5.0,14.0,0.0,0.0
2023-05-24 19:15:00,19.4,5.799999999999999,5.8,14.6,1.0,8.881784197001252e-16
2023-05-24 19:30:00,14.4,7.800000000000001,7.8,9.2,2.6,-8.881784197001252e-16
2023-05-24 19:45:00,10.6,8.8,8.8,5.0,3.2,0.0
2023-05-24 20:00:00,7.0,9.399999999999999,9.4,1.8,4.2,1.7763568394002505e-15
2023-05-24 20:15:00,4.4,9.200000000000001,9.2,0.2,5.0,-1.7763568394002505e-15
2023-05-24 20:30:00,3.0,8.8,8.8,0.0,5.8,0.0
2023-05-24 20:45:00,2.0,8.8,8.8,0.0,6.8,0.0
2023-05-24 21:00:00,0.8,6.6,6.6,0.0,5.8,0.0
2023-05-24 21:15:00,0.4,5.800000000000001,5.8,0.0,5.4,-8.881784197001252e-16
2023-05-24 21:30:00,0.0,5.4,5.4,0.0,5.4,0.0
2023-05-24 21:45:00,0.0,5.2,5.2,0.0,5.2,0.0
2023-05-24 22:00:00,0.0,5.4,5.4,0.0,5.4,0.0
2023-05-24 22:15:00,0.0,5.4,5.4,0.0,5.4,0.0
2023-05-24 22:30:00,0.0,5.2,5.2,0.0,5.2,0.0
2023-05-24 22:45:00,0.0,5.4,5.4,0.0,5.4,0.0
2023-05-24 23:00:00,0.0,5.0,5.0,0.0,5.0,0.0
2023-05-24 23:15:00,0.0,5.2,5.2,0.0,5.2,0.0
2023-05-24 23:30:00,0.0,5.4,5.4,0.0,5.4,0.0
2023-05-24 23:45:00,0.0,5.2,5.2,0.0,5.2,0.0
2023-05-25 00:00:00,0.0,5.6,5.6,0.0,5.6,0.0
2023-05-25 00:15:00,0.0,5.2,5.2,0.0,5.2,0.0
2023-05-25 00:30:00,0.0,5.6,5.6,0.0,5.6,0.0
2023-05-25 00:45:00,0.0,5.4,5.4,0.0,5.4,0.0
2023-05-25 01:00:00,0.0,5.2,5.2,0.0,5.2,0.0
2023-05-25 01:15:00,0.0,6.0,6.0,0.0,6.0,0.0
2023-05-25 01:30:00,0.0,5.6,5.6,0.0,5.6,0.0
2023-05-25 01:45:00,0.0,5.4,5.4,0.0,5.4,0.0
2023-05-25 02:00:00,0.0,5.6,5.6,0.0,5.6,0.0
2023-05-25 02:15:00,0.0,5.6,5.6,0.0,5.6,0.0
2023-05-25 02:30:00,0.0,5.4,5.4,0.0,5.4,0.0
2023-05-25 02:45:00,0.0,5.2,5.2,0.0,5.2,0.0
2023-05-25 03:00:00,0.0,5.2,5.2,0.0,5.2,0.0
2023-05-25 03:15:00,0.0,5.4,5.4,0.0,5.4,0.0
2023-05-25 03:30:00,0.0,5.6,5.6,0.0,5.6,0.0
2023-05-25 03:45:00,0.0,5.6,5.6,0.0,5.6,0.0
2023-05-25 04:00:00,0.0,5.6,5.6,0.0,5.6,0.0
2023-05-25 04:15:00,0.0,6.0,6.0,0.0,6.0,0.0
2023-05-25 04:30:00,0.0,5.4,5.4,0.0,5.4,0.0
2023-05-25 04:45:00,0.0,6.0,6.0,0.0,6.0,0.0
2023-05-25 05:00:00,0.0,8.4,8.4,0.0,8.4,0.0
2023-05-25 05:15:00,0.0,10.8,10.8,0.0,10.8,0.0
2023-05-25 05:30:00,0.0,10.0,10.0,0.0,10.0,0.0
2023-05-25 05:45:00,0.2,10.2,10.2,0.0,10.0,0.0
2023-05-25 06:00:00,0.6,10.8,10.8,0.0,10.2,0.0
2023-05-25 06:15:00,1.0,19.0,19.0,0.0,18.0,0.0
2023-05-25 06:30:00,1.4,20.4,20.4,0.0,19.0,0.0
2023-05-25 06:45:00,1.8,21.6,21.6,0.0,19.8,0.0
2023-05-25 07:00:00,2.6,22.4,22.4,0.0,19.8,0.0
2023-05-25 07:15:00,3.6,23.8,23.8,0.0,20.2,0.0
2023-05-25 07:30:00,5.8,24.6,24.6,0.0,18.8,0.0
2023-05-25 07:45:00,7.4,28.2,28.2,0.0,20.8,0.0
2023-05-25 08:00:00,7.0,29.0,29.0,0.0,22.0,0.0
2023-05-25 08:15:00,6.8,28.2,28.2,0.0,21.4,0.0
2023-05-25 08:30:00,8.4,26.2,26.2,0.0,17.8,0.0
2023-05-25 08:45:00,7.6,14.6,14.6,0.0,7.0,0.0
2023-05-25 09:00:00,8.4,11.0,11.0,0.0,2.6,0.0
2023-05-25 09:15:00,11.8,11.8,11.8,0.0,0.0,0.0
2023-05-25 09:30:00,15.4,15.4,15.4,0.0,0.0,0.0
2023-05-25 09:45:00,20.0,20.0,20.0,0.0,0.0,0.0
2023-05-25 10:00:00,20.8,20.8,20.8,0.0,0.0,0.0
2023-05-25 10:15:00,38.4,15.6,15.6,22.8,0.0,0.0
2023-05-25 10:30:00,24.8,13.8,13.8,11.0,0.0,0.0
2023-05-25 10:45:00,35.2,14.40000000000001,14.4,21.0,0.2,-8.881784197001252e-15
2023-05-25 11:00:00,48.8,15.59999999999999,15.6,33.2,0.0,8.881784197001252e-15
2023-05-25 11:15:00,65.2,14.6,14.6,50.6,0.0,0.0
2023-05-25 11:30:00,60.4,13.6,13.6,46.8,0.0,0.0
2023-05-25 11:45:00,42.4,15.0,15.0,27.4,0.0,0.0
2023-05-25 12:00:00,47.0,14.4,14.4,32.6,0.0,0.0
2023-05-25 12:15:00,54.0,14.4,14.4,39.6,0.0,0.0
2023-05-25 12:30:00,48.8,15.0,15.0,33.8,0.0,0.0
2023-05-25 12:45:00,59.6,14.8,14.8,44.8,0.0,0.0
2023-05-25 13:00:00,53.8,15.2,15.2,38.8,0.2,0.0
2023-05-25 13:15:00,88.4,15.80000000000001,15.8,72.6,0.0,-8.881784197001252e-15
2023-05-25 13:30:00,49.6,24.6,24.6,25.0,0.0,0.0
2023-05-25 13:45:00,66.2,23.8,23.8,42.4,0.0,0.0
2023-05-25 14:00:00,68.0,23.2,23.2,44.8,0.0,0.0
2023-05-25 14:15:00,77.4,24.60000000000001,24.6,52.8,0.0,-7.105427357601002e-15
2023-05-25 14:30:00,62.2,19.40000000000001,19.4,42.8,0.0,-1.0658141036401503e-14
2023-05-25 14:45:00,67.4,15.8,15.8,51.6,0.0,0.0
2023-05-25 15:00:00,63.6,15.2,15.2,48.4,0.0,0.0
2023-05-25 15:15:00,48.4,12.2,12.2,36.2,0.0,0.0
2023-05-25 15:30:00,43.4,14.2,14.2,29.2,0.0,0.0
2023-05-25 15:45:00,54.4,12.6,12.6,41.8,0.0,0.0
2023-05-25 16:00:00,45.8,11.59999999999999,11.6,34.2,0.0,8.881784197001252e-15
2023-05-25 16:15:00,70.0,10.4,10.4,59.6,0.0,0.0
2023-05-25 16:30:00,46.0,9.799999999999997,9.8,36.2,0.0,3.552713678800501e-15
2023-05-25 16:45:00,49.8,8.599999999999994,8.6,41.2,0.0,5.329070518200751e-15
2023-05-25 17:00:00,57.2,9.200000000000003,9.2,48.0,0.0,-3.552713678800501e-15
2023-05-25 17:15:00,57.8,8.199999999999996,8.2,49.6,0.0,3.552713678800501e-15
2023-05-25 17:30:00,52.4,8.600000000000001,8.6,43.8,0.0,-1.7763568394002505e-15
2023-05-25 17:45:00,47.2,6.400000000000006,6.4,40.8,0.0,-5.329070518200751e-15
2023-05-25 18:00:00,44.6,6.800000000000004,6.8,37.8,0.0,-4.440892098500626e-15
2023-05-25 18:15:00,38.2,5.600000000000001,5.6,32.6,0.0,-1.7763568394002505e-15
2023-05-25 18:30:00,32.4,5.399999999999999,5.4,27.0,0.0,1.7763568394002505e-15
2023-05-25 18:45:00,26.8,5.400000000000002,5.4,21.4,0.0,-1.7763568394002505e-15
2023-05-25 19:00:00,21.8,5.199999999999999,5.2,16.6,0.0,8.881784197001252e-16
2023-05-25 19:15:00,17.0,7.400000000000002,7.4,11.2,1.6,-1.7763568394002505e-15
2023-05-25 19:30:00,12.4,8.4,8.4,7.0,3.0,0.0
2023-05-25 19:45:00,8.8,8.8,8.8,3.6,3.6,0.0
2023-05-25 20:00:00,5.8,9.6,9.6,0.6,4.4,0.0
2023-05-25 20:15:00,3.8,8.6,8.6,0.0,4.8,0.0
2023-05-25 20:30:00,2.6,8.4,8.4,0.0,5.8,0.0
2023-05-25 20:45:00,1.8,7.8,7.8,0.0,6.0,0.0
2023-05-25 21:00:00,1.0,6.8,6.8,0.0,5.8,0.0
2023-05-25 21:15:00,0.4,5.800000000000001,5.8,0.0,5.4,-8.881784197001252e-16
2023-05-25 21:30:00,0.0,5.2,5.2,0.0,5.2,0.0
2023-05-25 21:45:00,0.0,5.4,5.4,0.0,5.4,0.0
2023-05-25 22:00:00,0.0,5.4,5.4,0.0,5.4,0.0
2023-05-25 22:15:00,0.0,5.8,5.8,0.0,5.8,0.0
2023-05-25 22:30:00,0.0,5.6,5.6,0.0,5.6,0.0
2023-05-25 22:45:00,0.0,5.4,5.4,0.0,5.4,0.0
2023-05-25 23:00:00,0.0,5.4,5.4,0.0,5.4,0.0
2023-05-25 23:15:00,0.0,5.8,5.8,0.0,5.8,0.0
2023-05-25 23:30:00,0.0,5.4,5.4,0.0,5.4,0.0
2023-05-25 23:45:00,0.0,6.0,6.0,0.0,6.0,0.0
2023-05-26 00:00:00,0.0,5.2,5.2,0.0,5.2,0.0
2023-05-26 00:15:00,0.0,5.4,5.4,0.0,5.4,0.0
2023-05-26 00:30:00,0.0,5.2,5.2,0.0,5.2,0.0
2023-05-26 00:45:00,0.0,5.6,5.6,0.0,5.6,0.0
2023-05-26 01:00:00,0.0,5.4,5.4,0.0,5.4,0.0
2023-05-26 01:15:00,0.0,6.2,6.2,0.0,6.2,0.0
2023-05-26 01:30:00,0.0,6.2,6.2,0.0,6.2,0.0
2023-05-26 01:45:00,0.0,5.4,5.4,0.0,5.4,0.0
2023-05-26 02:00:00,0.0,5.4,5.4,0.0,5.4,0.0
2023-05-26 02:15:00,0.0,5.4,5.4,0.0,5.4,0.0
2023-05-26 02:30:00,0.0,5.4,5.4,0.0,5.4,0.0
2023-05-26 02:45:00,0.0,5.6,5.6,0.0,5.6,0.0
2023-05-26 03:00:00,0.0,5.6,5.6,0.0,5.6,0.0
2023-05-26 03:15:00,0.0,6.2,6.2,0.0,6.2,0.0
2023-05-26 03:30:00,0.0,5.4,5.4,0.0,5.4,0.0
2023-05-26 03:45:00,0.0,5.4,5.4,0.0,5.4,0.0
2023-05-26 04:00:00,0.0,5.6,5.6,0.0,5.6,0.0
2023-05-26 04:15:00,0.0,6.4,6.4,0.0,6.4,0.0
2023-05-26 04:30:00,0.0,6.0,6.0,0.0,6.0,0.0
2023-05-26 04:45:00,0.0,5.8,5.8,0.0,5.8,0.0
2023-05-26 05:00:00,0.0,6.6,6.6,0.0,6.6,0.0
2023-05-26 05:15:00,0.0,9.0,9.0,0.0,9.0,0.0
2023-05-26 05:30:00,0.0,9.4,9.4,0.0,9.4,0.0
2023-05-26 05:45:00,0.6,10.8,10.8,0.0,10.2,0.0
2023-05-26 06:00:00,1.2,16.4,16.4,0.0,15.2,0.0
2023-05-26 06:15:00,2.4,19.8,19.8,0.0,17.4,0.0
2023-05-26 06:30:00,3.0,20.2,20.2,0.0,17.2,0.0
2023-05-26 06:45:00,4.0,21.0,21.0,0.0,17.0,0.0
2023-05-26 07:00:00,5.4,24.0,24.0,0.0,18.6,0.0
2023-05-26 07:15:00,6.2,22.8,22.8,0.0,16.6,0.0
2023-05-26 07:30:00,7.2,23.4,23.4,0.0,16.2,0.0
2023-05-26 07:45:00,7.6,20.8,20.8,0.0,13.2,0.0
2023-05-26 08:00:00,8.4,18.6,18.6,0.0,10.2,0.0
2023-05-26 08:15:00,9.8,21.4,21.4,0.0,11.6,0.0
2023-05-26 08:30:00,11.4,14.6,14.6,0.0,3.2,0.0
2023-05-26 08:45:00,13.8,13.8,13.8,0.0,0.0,0.0
2023-05-26 09:00:00,16.4,16.4,16.4,0.0,0.0,0.0
2023-05-26 09:15:00,16.4,16.4,16.4,0.0,0.0,0.0
2023-05-26 09:30:00,22.2,20.8,20.8,1.4,0.0,0.0
2023-05-26 09:45:00,21.6,16.8,16.8,4.8,0.0,0.0
2023-05-26 10:00:00,26.2,16.2,16.2,10.0,0.0,0.0
2023-05-26 10:15:00,33.6,15.8,15.8,17.8,0.0,0.0
2023-05-26 10:30:00,50.4,17.6,17.6,32.8,0.0,0.0
2023-05-26 10:45:00,64.2,18.2,18.2,46.0,0.0,0.0
2023-05-26 11:00:00,60.0,19.2,19.2,40.8,0.0,0.0
2023-05-26 11:15:00,68.6,18.59999999999999,18.6,50.0,0.0,1.0658141036401503e-14
2023-05-26 11:30:00,70.8,18.8,18.8,52.0,0.0,0.0
2023-05-26 11:45:00,63.6,18.6,18.6,45.0,0.0,0.0
2023-05-26 12:00:00,75.0,17.8,17.8,57.2,0.0,0.0
2023-05-26 12:15:00,74.8,18.2,18.2,56.6,0.0,0.0
2023-05-26 12:30:00,77.6,24.39999999999999,24.4,53.2,0.0,7.105427357601002e-15
2023-05-26 12:45:00,75.4,25.40000000000001,25.4,50.0,0.0,-1.0658141036401503e-14
2023-05-26 13:00:00,79.6,25.2,25.2,54.4,0.0,0.0
2023-05-26 13:15:00,80.4,24.2,24.2,56.2,0.0,0.0
2023-05-26 13:30:00,81.0,23.2,23.2,57.8,0.0,0.0
2023-05-26 13:45:00,80.6,24.99999999999999,25.0,55.6,0.0,1.0658141036401503e-14
2023-05-26 14:00:00,79.0,23.8,23.8,55.2,0.0,0.0
2023-05-26 14:15:00,79.4,21.40000000000001,21.4,58.0,0.0,-1.0658141036401503e-14
2023-05-26 14:30:00,79.4,17.2,17.2,62.2,0.0,0.0
2023-05-26 14:45:00,75.4,7.800000000000011,7.8,67.6,0.0,-1.1546319456101628e-14
2023-05-26 15:00:00,75.8,7.200000000000003,7.2,68.6,0.0,-2.6645352591003757e-15
2023-05-26 15:15:00,74.4,5.400000000000006,5.4,69.0,0.0,-5.329070518200751e-15
2023-05-26 15:30:00,72.4,5.0,5.0,67.4,0.0,0.0
2023-05-26 15:45:00,70.4,5.600000000000009,5.6,64.8,0.0,-9.769962616701378e-15
2023-05-26 16:00:00,68.6,5.199999999999996,5.2,63.4,0.0,4.440892098500626e-15
2023-05-26 16:15:00,66.4,5.200000000000003,5.2,61.2,0.0,-2.6645352591003757e-15
2023-05-26 16:30:00,63.6,5.200000000000003,5.2,58.4,0.0,-2.6645352591003757e-15
2023-05-26 16:45:00,60.8,4.799999999999997,4.8,56.0,0.0,2.6645352591003757e-15
2023-05-26 17:00:00,57.4,5.0,5.0,52.4,0.0,0.0
2023-05-26 17:15:00,53.6,5.0,5.0,48.6,0.0,0.0
2023-05-26 17:30:00,50.0,5.0,5.0,45.0,0.0,0.0
2023-05-26 17:45:00,46.2,5.0,5.0,41.2,0.0,0.0
2023-05-26 18:00:00,41.2,5.0,5.0,36.2,0.0,0.0
2023-05-26 18:15:00,36.8,4.799999999999997,4.8,32.0,0.0,2.6645352591003757e-15
2023-05-26 18:30:00,31.8,5.199999999999999,5.2,26.6,0.0,8.881784197001252e-16
2023-05-26 18:45:00,26.6,5.400000000000002,5.4,21.2,0.0,-1.7763568394002505e-15
